operator_id,wait_avg_op,wait_avg_internal,conv_missed_ratio,conv_missed_ratio_internas,conv_out_total,op_type,calls_count_total,outbound_calls_avg,flag_low_outbound_conv_total,flag_low_outbound_calls_avg,flag_low_outbound_calls_total,flag_wait_avg_op,flag_wait_avg_internal,flag_conv_missed_ratio,flag_conv_missed_ratio_internas,num_flags,is_inefficient,grupo
909910,,,,,59.0,outbound,223.0,3.7796610169491527,False,False,False,,,False,False,0,False,Eficientes
910038,15.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
910044,28.2,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
910224,19.125,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
910226,16.5,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
910516,31.863636363636363,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
910520,,,,,50.0,outbound,198.0,3.96,False,False,False,,,False,False,0,False,Eficientes
910524,,,,,9.0,outbound,53.0,6.625,False,False,False,,,False,False,0,False,Eficientes
910530,,,,,22.0,outbound,250.0,17.857142857142858,False,False,False,,,False,False,0,False,Eficientes
910532,,,,,17.0,outbound,108.0,6.75,False,False,False,,,False,False,0,False,Eficientes
910540,55.3448275862069,,0.017241379310344827,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
910594,,,,,2.0,outbound,28.0,14.0,False,False,False,,,False,False,0,False,Eficientes
910902,,,,,8.0,outbound,15.0,1.875,False,True,False,,,False,False,1,False,Eficientes
911102,41.1,,0.15,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
911104,13.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
911136,91.95652173913044,,0.021739130434782608,,,unknown,,,False,False,False,True,,False,False,1,False,Eficientes
911138,101.60714285714286,,0.03571428571428571,,,unknown,,,False,False,False,True,,False,False,1,False,Eficientes
911140,55.75757575757576,,0.06060606060606061,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
911142,65.92857142857143,,0.14285714285714285,,,unknown,,,False,False,False,True,,False,False,1,False,Eficientes
911152,43.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
911214,18.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
911310,79.79629629629629,,0.03636363636363636,,31.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
912010,50.6078431372549,16.0,0.0392156862745098,,,unknown,,,False,False,False,False,False,False,False,0,False,Eficientes
912252,22.37037037037037,,,,66.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
912296,42.57446808510638,,0.06382978723404255,,76.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
912722,20.755555555555556,,,,73.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
913474,74.0,,,,3.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
913780,29.666666666666668,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
913788,192.0151515151515,,0.030303030303030304,,108.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
913868,48.0,,,,2.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
913886,13.5,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
913938,367.7096774193548,,0.15584415584415584,,69.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
913942,281.14102564102564,,0.11764705882352941,,43.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
913984,17.0,,,,1.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
914036,,,,,2.0,outbound,17.0,8.5,False,False,False,,,False,False,0,False,Eficientes
914050,10.2,,,,37.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
914052,,,,,84.0,outbound,867.0,11.876712328767123,False,False,False,,,False,False,0,False,Eficientes
914168,11.0,,,,5.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
914170,28.6,,,,3.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
914172,34.5,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
914238,,,,,33.0,outbound,159.0,5.482758620689655,False,False,False,,,False,False,0,False,Eficientes
914240,,,,,8.0,outbound,46.0,5.75,False,False,False,,,False,False,0,False,Eficientes
914256,24.533333333333335,,,,1.0,inbound,,,False,False,False,False,,False,False,0,False,Eficientes
914338,,,,,8.0,outbound,41.0,5.125,False,False,False,,,False,False,0,False,Eficientes
914426,23.0,,,,2.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
914630,19.833333333333332,,,,36.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
914636,20.0,8.0,,,7.0,mixed,,,False,False,False,False,False,False,False,0,False,Eficientes
914842,18.833333333333332,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
914848,18.5,,,,5.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
914870,21.0,,,,1.0,inbound,,,False,False,False,False,,False,False,0,False,Eficientes
915358,,,,,8.0,outbound,11.0,1.375,False,True,False,,,False,False,1,False,Eficientes
915360,,,,,35.0,outbound,114.0,3.257142857142857,False,False,False,,,False,False,0,False,Eficientes
915556,19.9672131147541,,0.04918032786885246,,117.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
915558,,,,,23.0,outbound,158.0,6.869565217391305,False,False,False,,,False,False,0,False,Eficientes
915614,56.0,,,,17.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
915958,37.166666666666664,,,,7.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
916424,118.85714285714285,,0.08571428571428572,,29.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
916618,35.4,,,,25.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
917234,13.800000000000002,,,,51.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
917252,83.0,,,,7.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
917378,12.5,,,,4.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
917446,,,,,9.0,outbound,15.0,1.6666666666666667,False,True,False,,,False,False,1,False,Eficientes
917680,100.0,,,,13.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
917682,,,,,2.0,outbound,7.0,3.5,False,False,True,,,False,False,1,False,Eficientes
917846,12.5,,,,9.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
917850,59.51063829787234,18.0,0.02127659574468085,,30.0,mixed,,,False,False,False,False,False,False,False,0,False,Eficientes
917852,151.7872340425532,,0.02127659574468085,,91.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
917856,16.5,,,,28.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
917858,14.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
917876,15.428571428571429,,,,2.0,inbound,,,False,False,False,False,,False,False,0,False,Eficientes
918390,,,,,72.0,outbound,246.0,3.4166666666666665,False,False,False,,,False,False,0,False,Eficientes
918436,31.6,,0.05,,25.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
918452,,,,,40.0,outbound,130.0,3.25,False,False,False,,,False,False,0,False,Eficientes
918888,9.375,,0.125,,3.0,inbound,,,False,False,False,False,,False,False,0,False,Eficientes
918956,34.5,,,,8.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
918958,37.0,,,,1.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
918978,166.9318181818182,,0.09090909090909091,,87.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
918986,137.125,,,,85.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
918988,13.0,,,,1.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
919126,,,,,18.0,outbound,171.0,11.4,False,False,False,,,False,False,0,False,Eficientes
919128,,,,,8.0,outbound,8.0,1.3333333333333333,False,True,False,,,False,False,1,False,Eficientes
919164,287.35714285714283,,0.14285714285714285,,8.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
919166,346.3076923076923,,0.14285714285714285,,10.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
919190,11.0,,,,2.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
919194,,,,,11.0,outbound,75.0,8.333333333333334,False,False,False,,,False,False,0,False,Eficientes
919200,,,,,10.0,outbound,42.0,21.0,False,False,False,,,False,False,0,False,Eficientes
919214,55.55555555555555,11.0,,,1.0,inbound,,,False,False,False,False,False,False,False,0,False,Eficientes
919310,,,,,16.0,outbound,120.0,10.909090909090908,False,False,False,,,False,False,0,False,Eficientes
919318,,,,,13.0,outbound,89.0,12.714285714285714,False,False,False,,,False,False,0,False,Eficientes
919370,,,,,9.0,outbound,53.0,26.5,False,False,False,,,False,False,0,False,Eficientes
919390,,,,,10.0,outbound,15.0,7.5,False,False,False,,,False,False,0,False,Eficientes
919456,,,,,10.0,outbound,102.0,17.0,False,False,False,,,False,False,0,False,Eficientes
919464,,,,,11.0,outbound,65.0,13.0,False,False,False,,,False,False,0,False,Eficientes
919490,,,,,8.0,outbound,29.0,14.5,False,False,False,,,False,False,0,False,Eficientes
919536,9.0,,,,5.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
919790,328.26666666666665,,,,13.0,inbound,,,False,False,False,True,,False,False,1,False,Eficientes
919792,397.2280701754386,,0.017543859649122806,,38.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
919896,17.5,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
919906,,,,,12.0,outbound,79.0,8.777777777777779,False,False,False,,,False,False,0,False,Eficientes
919910,,,,,24.0,outbound,262.0,11.909090909090908,False,False,False,,,False,False,0,False,Eficientes
919956,10.454545454545455,14.0,,,,unknown,,,False,False,False,False,False,False,False,0,False,Eficientes
919958,35.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
919994,69.5,,,,,unknown,,,False,False,False,True,,False,False,1,False,Eficientes
920146,,,,,22.0,outbound,54.0,2.4545454545454546,False,False,False,,,False,False,0,False,Eficientes
920416,,,,,18.0,outbound,83.0,16.6,False,False,False,,,False,False,0,False,Eficientes
920666,39.707317073170735,,0.024390243902439025,,59.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
920706,60.22222222222222,,,,31.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
920720,50.714285714285715,,,,58.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
920726,38.45454545454545,,,,27.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
920728,87.97297297297297,,0.08108108108108109,,32.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
920732,68.83333333333333,,,,35.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
920838,31.66666666666667,,,,48.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
920852,52.07500000000001,,0.05,,60.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
920874,48.05263157894737,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
920902,88.58333333333333,,0.041666666666666664,,9.0,inbound,,,False,False,False,True,,False,False,1,False,Eficientes
920928,,,,,2.0,outbound,6.0,3.0,False,False,True,,,False,False,1,False,Eficientes
920930,62.0,,,,,unknown,,,False,False,False,True,,False,False,1,False,Eficientes
920982,48.22222222222222,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
921062,36.85294117647059,,,,2.0,inbound,,,False,False,False,False,,False,False,0,False,Eficientes
921102,29.33333333333333,,,,6.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
921104,30.75,,,,1.0,inbound,,,False,False,False,False,,False,False,0,False,Eficientes
921116,,,,,28.0,outbound,66.0,2.357142857142857,False,False,False,,,False,False,0,False,Eficientes
921316,,,,,14.0,outbound,33.0,2.357142857142857,False,False,False,,,False,False,0,False,Eficientes
921320,85.76190476190476,,,,39.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
921574,,,,,2.0,outbound,25.0,25.0,False,False,False,,,False,False,0,False,Eficientes
921584,,,,,15.0,outbound,150.0,16.666666666666668,False,False,False,,,False,False,0,False,Eficientes
921814,56.6,,0.2,,11.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
921818,271.4428571428571,,0.08571428571428572,,119.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
922114,61.0,,,,3.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
922142,,,,,101.0,outbound,701.0,7.01,False,False,False,,,False,False,0,False,Eficientes
922154,9.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
922356,52.44444444444444,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
922428,14.25,,,,39.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
922474,31.6875,,,,26.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
922476,,,,,24.0,outbound,142.0,5.916666666666667,False,False,False,,,False,False,0,False,Eficientes
922486,8.0,,,,1.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
922698,37.0,6.0,,,3.0,mixed,,,False,False,False,False,False,False,False,0,False,Eficientes
923250,,,,,18.0,outbound,148.0,7.7894736842105265,False,False,False,,,False,False,0,False,Eficientes
923254,45.0,,,,3.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
923526,111.11111111111111,,0.031746031746031744,,120.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
923528,59.9375,,0.041666666666666664,,77.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
923646,,19.0,,,,unknown,,,False,False,False,,False,False,False,0,False,Eficientes
923666,,,,,9.0,outbound,77.0,15.4,False,False,False,,,False,False,0,False,Eficientes
923744,5.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
923944,17.214285714285715,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
924356,,,,,19.0,outbound,49.0,2.5789473684210527,False,False,False,,,False,False,0,False,Eficientes
924544,20.176470588235293,,,,10.0,inbound,,,False,False,False,False,,False,False,0,False,Eficientes
924546,30.47826086956522,,0.043478260869565216,,31.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
924614,9.25,,,,2.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
924662,20.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
924932,18.0,,,,3.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
924934,64.0,,,,52.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
924936,25.666666666666668,,0.16666666666666666,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
924940,27.333333333333332,,,,45.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
924950,34.705882352941174,,,,51.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
924952,42.45454545454545,,,,24.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
925104,112.12068965517241,,,,108.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
925134,,,,,2.0,outbound,10.0,10.0,False,False,False,,,False,False,0,False,Eficientes
925808,24.571428571428573,18.5,,,,unknown,,,False,False,False,False,False,False,False,0,False,Eficientes
925826,29.45945945945946,,,,68.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
925828,29.41176470588235,,,,66.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
925922,104.14814814814815,,0.14814814814814814,,6.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
926184,32.72727272727273,6.75,,,12.0,mixed,,,False,False,False,False,False,False,False,0,False,Eficientes
926214,27.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
926312,15.0,,,,42.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
926486,10.727272727272727,,,,66.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
926872,1.4615384615384615,,0.07692307692307693,,6.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
927070,70.75,,,,,unknown,,,False,False,False,True,,False,False,1,False,Eficientes
927142,3.75,,,,3.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
927908,4.333333333333333,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
927910,6.555555555555555,,0.1111111111111111,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
927912,5.75,,0.125,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
927916,15.277777777777779,,,,42.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
928022,31.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
928092,78.66666666666667,,,,,unknown,,,False,False,False,True,,False,False,1,False,Eficientes
928142,13.714285714285714,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
928202,27.615384615384617,12.0,,,,unknown,,,False,False,False,False,False,False,False,0,False,Eficientes
928282,,,,,,unknown,,,False,False,False,,,False,False,0,False,Eficientes
928284,,,,,,unknown,,,False,False,False,,,False,False,0,False,Eficientes
928312,18.642857142857142,,,,72.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
928382,3.857142857142857,,0.14285714285714285,,8.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
928404,25.666666666666668,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
928886,18.16,,,,54.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
928888,72.11428571428571,,0.02857142857142857,,68.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
928926,5.0,,,,5.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
929228,24.0,,,,29.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
929332,33.5,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
929424,33.87755102040816,,0.04081632653061224,,67.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
929426,,,,,18.0,outbound,72.0,6.545454545454546,False,False,False,,,False,False,0,False,Eficientes
929542,,,,,,unknown,,,False,False,False,,,False,False,0,False,Eficientes
929544,,,,,13.0,outbound,66.0,5.076923076923077,False,False,False,,,False,False,0,False,Eficientes
929622,20.25,,,,3.0,inbound,,,False,False,False,False,,False,False,0,False,Eficientes
929626,24.333333333333332,,,,11.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
929876,25.894736842105264,,0.05263157894736842,,32.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
929884,44.54545454545455,,,,13.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
930020,24.24137931034483,,0.13793103448275862,,56.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
930186,6.75,,,,15.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
930242,17.25,,0.25,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
930264,13.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
930326,14.625,,,,1.0,inbound,,,False,False,False,False,,False,False,0,False,Eficientes
930510,22.0,,,,2.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
930524,,,,,8.0,outbound,28.0,3.5,False,False,False,,,False,False,0,False,Eficientes
930582,16.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
930586,,,,,50.0,outbound,223.0,4.46,False,False,False,,,False,False,0,False,Eficientes
930590,,,,,25.0,outbound,61.0,2.44,False,False,False,,,False,False,0,False,Eficientes
930594,21.0,,,,27.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
930660,13.0,,,,7.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
930662,,,,,11.0,outbound,23.0,2.090909090909091,False,False,False,,,False,False,0,False,Eficientes
930690,6.5,,,,3.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
930814,19.444444444444443,,,,2.0,inbound,,,False,False,False,False,,False,False,0,False,Eficientes
930816,12.75,,,,1.0,inbound,,,False,False,False,False,,False,False,0,False,Eficientes
930818,13.666666666666666,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
930820,14.199999999999998,,,,1.0,inbound,,,False,False,False,False,,False,False,0,False,Eficientes
930908,8.818181818181818,,,,18.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
930910,5.0,,,,8.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
930912,,,,,17.0,outbound,180.0,11.25,False,False,False,,,False,False,0,False,Eficientes
930914,,,,,53.0,outbound,308.0,5.811320754716981,False,False,False,,,False,False,0,False,Eficientes
931914,28.333333333333332,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
932050,,,,,13.0,outbound,145.0,11.153846153846153,False,False,False,,,False,False,0,False,Eficientes
932292,22.0,,,,28.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
932304,20.0,,,,16.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
932460,27.866666666666667,,0.06666666666666667,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
932498,11.0,,,,14.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
932500,24.0,,,,44.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
932502,15.75,,,,30.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
932672,3.3333333333333335,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
932676,,,,,2.0,outbound,4.0,2.0,False,False,True,,,False,False,1,False,Eficientes
932750,23.0,,,,8.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
932754,5.5,,,,3.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
932798,36.96153846153846,,0.038461538461538464,,7.0,inbound,,,False,False,False,False,,False,False,0,False,Eficientes
932836,24.545454545454547,,,,58.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
932856,,,,,2.0,outbound,4.0,2.0,False,False,True,,,False,False,1,False,Eficientes
933070,72.66666666666667,,0.16666666666666666,,2.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
933244,9.0,,,,8.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
933804,24.714285714285715,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
933806,,,,,43.0,outbound,333.0,7.744186046511628,False,False,False,,,False,False,0,False,Eficientes
933810,,,,,17.0,outbound,107.0,6.294117647058823,False,False,False,,,False,False,0,False,Eficientes
933832,36.875,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
933986,23.0,,,,4.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
933996,25.5,,,,4.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
934000,24.4,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
934074,28.105263157894736,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
934076,44.42857142857143,,0.14285714285714285,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
934170,16.4,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
934188,34.666666666666664,,,,2.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
934424,32.8,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
934428,40.476190476190474,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
934430,35.18181818181818,,0.045454545454545456,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
934432,47.833333333333336,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
934476,,13.0,,,,unknown,,,False,False,False,,False,False,False,0,False,Eficientes
934608,17.142857142857142,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
935216,5.0,,,,14.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
935244,38.0,,,,7.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
935264,14.0,,,,6.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
935268,12.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
935348,51.63636363636363,,0.045454545454545456,,57.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
935394,7.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
935548,17.25,,,,2.0,inbound,,,False,False,False,False,,False,False,0,False,Eficientes
935870,14.714285714285714,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
935956,52.5,,,,1.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
936110,59.707317073170735,,,,,unknown,,,False,False,False,True,,False,False,1,False,Eficientes
936324,32.666666666666664,,,,20.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
936382,39.0,,,,34.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
936514,48.233333333333334,20.75,,,,unknown,,,False,False,False,False,False,False,False,0,False,Eficientes
936984,30.25,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
937156,,,,,13.0,outbound,55.0,4.230769230769231,False,False,False,,,False,False,0,False,Eficientes
937352,,,,,11.0,outbound,27.0,2.4545454545454546,False,False,False,,,False,False,0,False,Eficientes
937362,126.5,,,,1.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
937366,80.5,,,,1.0,mixed,,,False,False,False,True,,False,False,1,False,Eficientes
937368,40.84615384615385,,0.07692307692307693,,2.0,inbound,,,False,False,False,False,,False,False,0,False,Eficientes
937370,7.0,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
937372,,,,,15.0,outbound,22.0,11.0,False,False,False,,,False,False,0,False,Eficientes
937374,55.9375,,,,,unknown,,,False,False,False,False,,False,False,0,False,Eficientes
937422,,,,,2.0,outbound,6.0,3.0,False,False,True,,,False,False,1,False,Eficientes
937428,,,,,,unknown,,,False,False,False,,,False,False,0,False,Eficientes
937430,,,,,,unknown,,,False,False,False,,,False,False,0,False,Eficientes
937604,16.0,,,,25.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
937678,16.727272727272727,6.0,,,50.0,mixed,,,False,False,False,False,False,False,False,0,False,Eficientes
937710,,,,,,unknown,,,False,False,False,,,False,False,0,False,Eficientes
937720,,,,,,unknown,,,False,False,False,,,False,False,0,False,Eficientes
937742,25.7,3.0,,,3.0,inbound,,,False,False,False,False,False,False,False,0,False,Eficientes
937750,56.61538461538461,6.0,0.07692307692307693,,17.0,mixed,,,False,False,False,False,False,False,False,0,False,Eficientes
937780,53.56666666666668,26.666666666666668,0.03333333333333333,,52.0,mixed,,,False,False,False,False,False,False,False,0,False,Eficientes
937782,20.875,,,,22.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
937810,23.57142857142857,18.333333333333332,,,53.0,mixed,,,False,False,False,False,False,False,False,0,False,Eficientes
937854,51.42857142857143,22.0,,,60.0,mixed,,,False,False,False,False,False,False,False,0,False,Eficientes
937860,57.9375,22.5,0.03125,,27.0,mixed,,,False,False,False,False,False,False,False,0,False,Eficientes
937862,51.25925925925927,17.5,,,56.0,mixed,,,False,False,False,False,False,False,False,0,False,Eficientes
937864,29.75,9.5,,,7.0,mixed,,,False,False,False,False,False,False,False,0,False,Eficientes
937868,30.181818181818183,29.0,0.045454545454545456,,51.0,mixed,,,False,False,False,False,False,False,False,0,False,Eficientes
937874,32.6,9.0,0.2,,10.0,mixed,,,False,False,False,False,False,False,False,0,False,Eficientes
937880,12.75,14.0,,,,unknown,,,False,False,False,False,False,False,False,0,False,Eficientes
937888,47.5625,22.0,,,59.0,mixed,,,False,False,False,False,False,False,False,0,False,Eficientes
937898,34.0,,,,2.0,mixed,,,False,False,False,False,,False,False,0,False,Eficientes
937900,,,,,2.0,outbound,4.0,2.0,False,False,True,,,False,False,1,False,Eficientes
937956,19.442307692307693,2.5714285714285716,0.1346153846153846,,1.0,inbound,,,False,False,False,False,False,False,False,0,False,Eficientes
937958,42.5625,3.0,0.10416666666666667,,,unknown,,,False,False,False,False,False,False,False,0,False,Eficientes
937960,52.093023255813954,3.5,0.046511627906976744,,,unknown,,,False,False,False,False,False,False,False,0,False,Eficientes
